Name	HUCZ	CBTG	FGWY	KPAQ	OEPG	QAJI
QMQC	56	37	2	4	0	1
GMVR	75	12	11	1	0	1
ZGML	3	34	3	9	34	17
OZOB	44	39	16	0	0	1
YDLG	18	77	0	1	0	4
THDJ	50	0	42	6	1	1
CELH	5	39	9	35	9	3
AEAD	71	7	14	7	0	1
ITBN	36	49	2	3	8	2
OFMN	20	50	23	6	0	1
KRCA	6	40	6	2	4	42
DQOW	68	17	5	5	0	5
WOUR	8	69	12	6	2	3
JMZK	34	53	12	0	0	1
OHRQ	40	18	28	0	9	5
IRNX	14	57	16	11	0	2
NTPI	50	21	25	3	0	1
CSHT	89	4	2	4	0	1
KGEM	97	0	0	0	2	1
BLIH	85	6	4	2	1	2
RFUG	75	15	7	1	0	2
JOUC	62	11	11	2	9	5
EATP	24	22	25	23	2	4
FVWW	27	31	37	3	1	1
MEMN	76	9	10	3	1	1
EZUA	88	8	2	0	0	2
UCZM	76	22	0	1	0	1
MNHJ	19	79	1	0	0	1
FQGJ	89	5	3	0	2	1
NEYE	11	86	2	0	0	1
RZKO	23	19	37	4	3	14
IVUV	36	59	3	1	0	1
FKEL	82	8	0	7	0	3
VIKI	38	5	23	0	32	2
ORKZ	70	20	3	2	2	3
CSVZ	43	32	7	13	3	2
KFEY	46	25	26	2	0	1
UALR	41	20	38	0	0	1
GGSM	12	44	0	43	0	1
MVWV	1	63	14	0	17	5
UQFY	5	85	7	1	0	2
AKHM	1	26	50	1	11	11
ZXCR	92	3	2	1	1	1
AZZV	29	28	22	4	8	9
RHEV	71	17	2	0	5	5
UAVP	14	81	0	2	0	3
SDST	54	28	16	1	0	1
IECX	95	4	0	0	0	1
IEEM	47	48	4	0	0	1
DKVB	67	29	1	2	0	1
UYTO	89	10	0	0	0	1
MXBA	85	1	2	9	0	3
YGRV	86	12	0	1	0	1
SHNF	62	5	24	8	0	1
AUGF	40	36	2	8	10	4
KDOS	87	11	1	0	0	1
KZCV	37	7	34	8	7	7
IHGX	26	67	0	0	0	7
ATWB	72	13	2	10	1	2
UZKQ	59	12	17	4	7	1
ZFKD	61	1	1	28	0	9
MMWQ	63	28	7	1	0	1
SJHP	66	19	7	6	0	2
ERRY	30	65	4	0	0	1
QWDV	99	0	0	0	0	1
UDJR	79	20	0	0	0	1
RJNV	66	26	5	2	0	1
KNEY	67	17	13	0	2	1
LXJI	21	77	0	1	0	1
AMXS	20	34	44	0	1	1
JVEI	16	8	65	10	0	1
DVMV	81	11	1	2	4	1
PJEO	53	45	0	1	0	1
FSIT	97	1	1	0	0	1
ODTG	46	13	34	1	5	1
FFRH	48	47	2	1	1	1
OVHF	21	41	27	7	1	3
VJWC	0	35	12	34	3	16
GIWX	72	10	2	14	0	2
SXGK	31	42	11	4	7	5
CJXF	54	37	8	0	0	1
ZDFI	12	74	10	0	0	4
BQCX	8	28	5	0	44	15
AKBG	64	27	6	0	0	3
HBUB	92	5	1	0	1	1
GJUK	66	4	17	4	5	4
NFHP	12	47	2	37	1	1
STML	60	1	21	8	1	9
GZSK	30	66	2	1	0	1
ZQTX	65	9	3	4	16	3
ARYG	99	0	0	0	0	1
IUUT	82	3	0	5	3	7
XDXI	6	25	63	0	2	4
WVCF	30	29	7	18	12	4
FZZT	28	31	23	3	0	15
WFVO	89	3	7	0	0	1
YRQQ	33	59	5	0	0	3
HCMJ	55	12	14	15	1	3
KDWM	75	21	0	0	3	1
NHXU	33	3	23	9	27	5
DOQC	12	1	33	14	4	36
OMRN	12	7	75	2	0	4
FMYU	43	15	0	4	36	2
DMTL	99	0	0	0	0	1
SHAV	8	45	35	7	2	3
FZEV	87	11	1	0	0	1
YJCJ	7	2	5	21	50	15
IDMJ	13	73	11	0	0	3
DJKL	2	78	13	5	0	2
UIQX	51	40	5	1	2	1
DIFZ	77	19	2	0	0	2
CWWI	0	66	23	8	2	1
IMJI	68	8	21	0	2	1
DLQR	75	16	8	0	0	1
YDPO	71	18	3	4	3	1
GLHZ	22	54	0	6	17	1
OVQY	6	45	44	2	2	1
WLCF	37	20	34	6	2	1
FUUT	1	7	26	43	19	4
QEFY	63	18	13	2	3	1
FZBC	65	4	20	4	1	6
WBBZ	17	42	1	32	3	5
EVVO	66	14	12	2	2	4
TYUP	49	49	0	1	0	1
PDDQ	6	55	34	2	1	2
UQAS	89	9	0	1	0	1
AQIQ	45	20	25	9	0	1
KHOC	50	30	15	2	2	1
JOTF	68	8	19	4	0	1
KBBY	56	43	0	0	0	1
KYRT	90	1	0	4	0	5
ARDK	90	4	0	4	1	1
WUYC	83	10	5	0	1	1
LLSO	74	1	16	3	2	4
APQP	12	16	8	50	2	12
MADP	80	17	0	1	1	1
ZIDB	0	56	13	20	0	11
KLYB	71	14	0	2	0	13
HHRT	95	0	2	0	1	2
SWQV	52	12	15	14	0	7
JYPC	27	32	5	25	3	8
GLHQ	57	27	13	2	0	1
ZFJC	65	26	2	4	2	1
LPYR	65	0	14	13	1	7
MFAG	63	9	19	1	6	2
BBHZ	0	77	1	9	6	7
THGV	86	9	3	1	0	1
KOUH	24	70	2	1	1	2
FTOC	37	30	31	0	1	1
OLPE	64	7	14	10	1	4
YQJJ	61	36	0	0	1	2
BUUJ	56	29	3	10	1	1
YQXU	88	8	0	0	0	4
NGXO	77	12	5	2	2	2
EWDQ	95	0	4	0	0	1
TFXX	92	6	0	1	0	1
METR	24	41	24	6	0	5
SMZG	81	1	17	0	0	1
PIRV	90	9	0	0	0	1
IPHD	7	19	38	2	9	25
YNPP	91	3	5	0	0	1
KNJU	94	5	0	0	0	1
JQHU	37	56	4	1	0	2
UOKU	71	21	6	0	1	1
KAKI	86	10	2	1	0	1
MORL	34	11	53	0	0	2
ADES	91	4	1	0	2	2
ZQUQ	97	2	0	0	0	1
WAUO	18	39	2	7	27	7
IJFG	81	10	3	4	1	1
JRCV	99	0	0	0	0	1
BWPT	6	90	1	0	0	3
QMZR	65	26	6	2	0	1
JTUG	29	11	59	0	0	1
VAAC	42	35	4	0	5	14
GPHG	97	2	0	0	0	1
YRAI	10	0	73	12	4	1
MUOK	77	1	5	7	0	10
COBJ	46	34	8	6	2	4
OCUC	82	10	6	0	0	2
QMXA	29	48	17	4	0	2
TVUG	99	0	0	0	0	1
HOFK	89	6	2	0	1	2
BJZZ	60	28	8	2	1	1
ECGJ	58	30	5	4	2	1
PIDG	47	27	11	7	3	5
DGPH	43	2	2	38	5	10
GTFC	53	17	16	5	1	8
XYZM	97	0	2	0	0	1
NUXL	51	4	10	20	5	10
JXRF	32	57	3	1	6	1
MNUT	68	1	9	12	5	5
MQHK	37	28	4	16	14	1
LUGD	87	12	0	0	0	1
OSPD	14	66	5	6	4	5
DTCW	13	83	1	2	0	1
CZNF	7	72	19	1	0	1
RJQV	73	13	7	5	1	1
ZIMN	14	80	5	0	0	1
VPQH	63	5	0	29	0	3
AIQV	23	18	21	21	1	16
VIAP	34	23	4	19	7	13
LPVP	22	7	0	5	19	47
UKSN	80	16	1	1	0	2
FECG	14	50	29	1	4	2
TFGH	17	10	54	10	2	7
JLCN	81	2	16	0	0	1
KINF	31	57	10	1	0	1
HFLG	75	1	10	3	9	2
BMGP	75	5	9	10	0	1
ISJY	30	39	13	8	8	2
EOXK	36	18	35	5	2	4
XCRA	11	49	11	25	0	4
XUOH	71	10	14	2	0	3
ZIXX	83	5	2	2	5	3
YQDY	81	5	11	1	1	1
KHPU	67	13	9	5	3	3
GWVN	66	26	0	6	0	2
MAGJ	79	17	3	0	0	1
YZZH	44	6	26	8	4	12
PFQM	41	18	26	14	0	1
WLZJ	86	0	1	4	5	4
PANT	93	2	0	2	1	2
RZLS	99	0	0	0	0	1
NAPY	70	24	2	3	0	1
HPCY	14	7	41	35	0	3
UWHH	33	60	5	1	0	1
YDLR	84	6	4	3	1	2
AQIR	26	69	2	2	0	1
LTVJ	19	4	76	0	0	1
HFRR	16	60	19	2	2	1
MQTS	45	28	20	3	1	3
ZCPI	86	6	7	0	0	1
EPYJ	66	4	23	1	2	4
RIMP	89	8	0	2	0	1
DSHH	60	27	9	0	2	2
ZYIE	68	26	2	2	1	1
WCZQ	91	2	0	0	1	6
VJFW	21	71	2	5	0	1
YWZH	61	25	7	5	0	2
CMQR	13	24	52	2	7	2
FNVA	21	41	19	17	1	1
LDTL	87	10	0	1	1	1
YPMI	12	8	3	76	0	1
NDGX	3	95	0	0	0	2
UYRM	76	16	0	0	5	3
MRPU	44	34	12	9	0	1
KXKS	97	0	2	0	0	1
KNCT	40	47	6	2	2	3
BLVV	29	2	27	23	6	13
ZTSQ	35	8	19	24	2	12
YCZL	54	36	8	1	0	1
QTGV	29	1	3	33	15	19
UOPJ	31	28	37	3	0	1
CTEY	40	45	9	3	1	2
PQXB	94	3	1	1	0	1
BELR	58	35	4	1	0	2
OPUO	52	28	11	6	2	1
KRIM	18	60	15	3	3	1
OTQY	89	5	3	2	0	1
UKEH	27	62	7	0	3	1
OBCH	47	8	34	0	1	10
MOZS	99	0	0	0	0	1
LPSG	95	3	1	0	0	1
SCJM	79	2	14	0	2	3
UGHL	18	69	5	0	2	6
TCLA	33	10	3	14	17	23
HICK	46	38	12	0	3	1
TATW	93	6	0	0	0	1
NZLV	84	13	1	0	1	1
YRUG	39	32	20	4	4	1
IJUO	65	4	28	1	0	2
NXEO	30	9	15	25	6	15
ALMG	4	38	2	48	3	5
DNQF	17	36	3	18	21	5
DYIH	91	1	6	1	0	1
NJJQ	97	2	0	0	0	1
ICIJ	53	36	8	2	0	1
LITS	48	46	1	0	3	2
ZSNH	46	10	10	17	8	9
ANNU	97	1	0	1	0	1
NTKO	56	6	0	12	13	13
LUXM	32	57	2	2	6	1
OAQC	13	0	25	45	4	13
QRIG	35	48	9	6	0	2
FLDJ	27	10	42	17	2	2
PNER	55	31	7	5	1	1
SKPK	25	62	11	0	1	1
FELE	92	4	1	0	2	1
VETM	44	18	10	19	1	8
CYDQ	70	16	0	11	1	2
UUEH	49	45	3	1	1	1
ILPQ	23	40	31	4	1	1
YGYH	14	48	23	11	1	3
NOMW	12	5	12	47	5	19
RNRW	96	3	0	0	0	1
PLSP	77	22	0	0	0	1
LMQQ	67	23	4	5	0	1
ELIN	49	28	6	3	2	12
YBHZ	58	8	10	0	7	17
TYUM	95	0	2	2	0	1
PBVZ	43	56	0	0	0	1
YCYD	31	41	22	5	0	1
IMXL	30	46	9	10	0	5
CRMH	7	73	7	9	0	4
JZQH	89	0	7	1	2	1
JPQF	67	31	0	0	0	2
GDTE	55	32	12	0	0	1
ARZE	75	15	4	2	0	4
JBOW	75	23	1	0	0	1
KXAN	23	73	2	0	1	1
JFKX	31	63	1	3	1	1
YEVA	72	6	20	1	0	1
RKJV	44	28	16	6	0	6
WMLB	63	23	0	1	3	10
PMSQ	65	2	6	21	5	1
HKET	59	23	15	2	0	1
EOTX	30	53	14	1	0	2
HXOF	94	3	0	0	0	3
IBTH	63	24	8	1	0	4
WCXW	15	65	18	1	0	1
MSEZ	77	7	14	1	0	1
HBLO	75	6	6	7	4	2
ZWXC	25	73	1	0	0	1
ILTU	30	4	5	31	18	12
BJGL	41	43	12	1	0	3
SIIQ	50	30	19	0	0	1
QKLE	37	49	0	7	3	4
DNUK	46	13	26	4	1	10
ONLE	31	62	5	1	0	1
YSYD	83	6	0	4	0	7
EWAM	39	51	2	5	2	1
MIWC	97	0	1	0	0	2
OMCO	44	27	3	2	21	3
NARK	33	1	9	27	13	17
EBDP	88	8	0	1	1	2
UWST	67	14	17	1	0	1
APKN	35	18	45	1	0	1
DBZV	93	3	2	0	0	2
HYPK	47	9	40	1	0	3
EUJG	48	43	0	1	6	2
AQSW	64	4	2	27	0	3
PYYF	1	37	7	35	11	9
KPDG	59	1	0	32	7	1
GXOD	80	15	3	1	0	1
PLHM	31	38	29	0	0	2
IYTZ	13	73	3	7	2	2
TUBR	83	14	0	2	0	1
QLED	60	12	20	4	0	4
GYHP	29	17	36	12	5	1
FHUS	86	2	3	7	1	1
PXPM	33	32	18	5	10	2
FFIL	22	48	19	0	7	4
GDMV	1	14	80	4	0	1
GYOA	85	10	1	0	2	2
PUPU	5	93	0	0	0	2
OUBD	8	78	6	0	5	3
LTXL	52	20	26	0	0	2
IFJP	5	5	2	4	18	66
DLCN	47	29	16	3	0	5
MCVS	57	35	7	0	0	1
SDGE	86	10	2	0	0	2
DZSA	12	2	54	10	13	9
QYHJ	79	3	5	5	1	7
OQQN	61	3	23	4	8	1
YYOI	90	4	1	2	1	2
KMZV	7	23	14	19	1	36
CJID	84	6	5	0	1	4
QPIQ	35	52	1	8	1	3
BIAV	6	23	51	18	1	1
FSOJ	32	18	3	25	21	1
OVCD	72	23	0	3	1	1
BUDE	69	12	17	0	0	2
AHHC	39	57	1	1	0	2
VHGB	54	37	7	1	0	1
GXPE	73	11	4	7	0	5
WBAD	46	9	10	2	8	25
SMLE	70	10	10	2	2	6
RAGI	33	10	30	17	2	8
LVOV	78	16	4	1	0	1
HRVC	82	8	5	0	0	5
KBFG	66	16	1	10	4	3
XOSW	61	31	7	0	0	1
SWSS	36	7	56	0	0	1
NPET	77	4	1	2	9	7
BFEB	75	4	1	18	0	2
QKBA	17	3	20	48	3	9
JSSB	25	33	37	2	0	3
MDUM	78	10	2	8	1	1
BRCN	61	18	1	7	10	3
NNKD	49	49	1	0	0	1
WZYS	18	15	8	36	17	6
GDQO	77	7	7	1	1	7
FVCG	99	0	0	0	0	1
QIRV	58	1	4	13	20	4
QIMX	40	0	42	14	0	4
EZTC	69	9	17	3	1	1
HQZB	7	76	2	7	2	6
CLOP	45	22	14	15	3	1
RHKC	52	8	27	6	2	5
HNQJ	99	0	0	0	0	1
WPHR	74	23	2	0	0	1
QONI	63	33	1	0	1	2
NECV	35	38	11	13	2	1
QSMS	47	33	13	4	0	3
PAON	38	56	4	0	1	1
XYXT	90	8	0	1	0	1
QBGR	22	69	8	0	0	1
XYCW	66	2	22	8	0	2
WZUE	98	0	1	0	0	1
CXVQ	26	63	10	0	0	1
YXUR	62	10	0	26	0	2
VAHV	2	3	67	15	8	5
WLCY	0	69	30	0	0	1
BHRG	88	7	2	2	0	1
JFIM	17	3	17	54	4	5
QGWU	91	6	0	0	1	2
LZXC	68	26	0	5	0	1
KODQ	28	16	2	18	12	24
HJHA	73	3	4	7	7	6
IHJZ	1	77	1	2	15	4
CGNN	42	13	17	22	1	5
JZZQ	73	15	4	7	0	1
IKGT	90	3	1	4	1	1
ILOJ	59	6	15	19	0	1
VUYA	65	32	2	0	0	1
OSOU	62	2	1	25	7	3
OIJE	23	52	14	0	4	7
TAJV	20	61	9	5	0	5
UHTI	91	0	8	0	0	1
CNUM	30	59	5	5	0	1
SRNG	46	31	12	1	8	2
ZTNU	32	7	55	1	2	3
YFKH	21	40	25	6	4	4
OGSN	36	20	6	28	8	2
QNUE	76	19	1	3	0	1
NIES	56	1	16	13	9	5
FLLA	60	0	0	39	0	1
CMJE	62	21	4	3	7	3
RULP	0	24	39	4	3	30
JWRR	13	75	8	3	0	1
KPXU	14	67	18	0	0	1
PJSQ	44	15	10	22	6	3
FPLF	50	23	24	1	0	2
EKIN	50	34	3	10	2	1
WWQR	64	29	5	1	0	1
KTLK	43	23	5	13	5	11
XFCK	90	4	3	2	0	1
ECVA	39	37	14	3	5	2
BNYQ	43	34	16	3	3	1
RTYX	34	2	21	14	17	12
PLYD	0	85	0	8	5	2
YJJV	80	0	11	0	8	1
KHUM	72	11	10	6	0	1
VGTU	69	1	0	0	28	2
XXNC	61	32	5	1	0	1
OWZX	36	15	5	41	0	3
UCSN	55	1	36	1	2	5
ADRH	79	16	0	3	0	2
KHRY	69	29	0	0	0	2
BXWN	69	23	7	0	0	1
FJJM	27	32	19	16	3	3
LGBE	82	12	0	4	1	1
KWJU	23	39	34	3	0	1
MNLY	29	41	25	4	0	1
VXAF	47	49	1	2	0	1
BXCE	47	0	5	28	7	13
OLDW	58	21	4	16	0	1
FMZM	34	63	1	0	1	1
QEJL	44	20	26	8	1	1
EIBL	83	11	1	1	1	3
EZIM	1	48	34	2	5	10
VOOD	78	5	3	6	3	5
ZCAT	12	62	16	0	6	4
FTRH	26	4	39	6	6	19
LDEX	78	7	14	0	0	1
IANU	20	29	14	9	5	23
KKVQ	84	15	0	0	0	1
SOHM	55	25	19	0	0	1
GCIR	76	5	7	3	0	9
DLOH	98	0	1	0	0	1
KVHF	8	31	58	0	1	2
AWMY	79	8	0	0	2	11
WSRQ	22	40	37	0	0	1
VLOH	59	15	20	3	2	1
BBZZ	73	13	12	0	0	2
NEQE	26	70	3	0	0	1
DUPT	22	32	14	4	24	4
UTGC	18	16	27	37	1	1
EXZE	76	20	0	1	1	2
KREP	44	33	21	1	0	1
KIVP	66	19	9	0	3	3
FLAL	73	8	18	0	0	1
MZAT	70	23	6	0	0	1
SFHR	16	45	15	0	15	9
EPGK	54	32	3	9	0	2
MZXW	64	28	3	2	2	1
URPB	64	26	0	9	0	1
IOGL	2	70	18	7	0	3
WCKI	49	44	5	0	1	1
OWON	17	60	20	1	0	2
BCYM	29	44	22	4	0	1
TAYF	19	69	8	2	0	2
GLES	31	12	45	6	0	6
IVKN	58	16	9	10	4	3
CJUU	46	30	14	9	0	1
AJRR	76	13	4	4	0	3
EIUU	70	22	4	2	0	2
WGLO	84	9	1	3	0	3
NLZP	10	31	43	12	0	4
KQBV	13	84	0	0	0	3
XHRB	25	69	2	3	0	1
ALNC	52	4	15	24	0	5
FPFL	4	88	4	0	3	1
BBCL	35	43	5	4	4	9
OMFB	14	29	34	16	2	5
QICY	47	14	31	0	4	4
CMGT	43	7	0	19	22	9
QOCW	82	4	10	3	0	1
ZDLW	82	6	7	4	0	1
VDOV	65	12	2	3	14	4
CUBB	5	71	14	9	0	1
GUNV	19	53	25	2	0	1
DGQX	17	37	15	5	7	19
DUXT	76	15	4	3	0	2
IXCR	24	63	2	3	1	7
HAXX	93	5	0	1	0	1
EEPP	71	25	1	1	0	2
GMAW	36	34	19	6	4	1
ULZU	72	22	1	0	0	5
JGWB	25	60	11	1	1	2
KSFF	20	61	12	6	0	1
EKQJ	27	25	44	2	0	2
XJLU	34	42	17	0	1	6
IEFF	11	5	5	17	53	9
SOGF	15	64	19	0	1	1
NZZN	14	46	12	22	5	1
AQJO	49	3	25	6	13	4
QZIP	31	3	31	7	4	24
GSFS	85	4	10	0	0	1
GVAR	88	3	1	0	4	4
NEBE	68	27	4	0	0	1
IYRX	3	90	2	0	0	5
SITB	55	13	29	0	1	2
TZCA	45	14	19	21	0	1
CBAJ	73	15	2	6	0	4
NJUC	30	57	2	4	5	2
VLQT	26	30	16	5	7	16
YINK	44	3	46	2	4	1
CJPF	85	13	0	0	1	1
RRRH	84	0	8	5	1	2
LIVP	98	1	0	0	0	1
SDXS	21	78	0	0	0	1
DQOS	68	27	2	2	0	1
RRML	84	12	2	0	1	1
ENKB	96	2	1	0	0	1
AZLR	47	41	0	4	0	8
ZSQY	12	25	1	35	16	11
VHHC	19	61	0	12	4	4
QCRZ	13	28	33	12	10	4
BAFS	42	25	26	3	2	2
IGJC	3	38	58	0	0	1
AXTS	64	30	1	1	1	3
JZPH	38	40	12	9	0	1
KDWV	31	44	0	16	3	6
EOBG	98	0	0	1	0	1
YJJJ	46	2	6	19	15	12
EAWS	53	3	36	4	2	2
FEPD	68	31	0	0	0	1
GCAF	4	78	2	9	4	3
FBRV	72	24	0	3	0	1
OLAZ	42	22	28	0	3	5
YVRK	91	3	1	4	0	1
OYZA	60	37	1	1	0	1
XKLS	2	81	5	10	1	1
UHRQ	40	59	0	0	0	1
XVDG	58	36	3	1	1	1
QNWC	48	42	8	1	0	1
YFVW	5	2	74	7	7	5
RXOZ	60	16	3	12	7	2
KQVP	17	39	40	2	0	2
TSUW	79	11	3	3	3	1
YBTC	46	8	12	30	2	2
IRXL	92	7	0	0	0	1
VJAI	91	3	3	0	2	1
UUDA	66	4	13	3	7	7
AIER	29	20	43	4	0	4
MIUX	85	5	3	3	0	4
YPDJ	45	22	15	8	0	10
NIZU	98	1	0	0	0	1
AEBT	49	17	12	4	13	5
XXYT	69	4	0	13	8	6
JRWU	19	66	3	4	2	6
ARIC	50	43	1	1	1	4
AFDU	1	26	50	12	6	5
DTQV	74	12	1	0	4	9
GGZG	53	7	3	12	12	13
KVKB	47	21	26	5	0	1
MOQP	8	59	8	1	14	10
PFYV	98	1	0	0	0	1
IURZ	72	19	6	0	2	1
EBHG	99	0	0	0	0	1
RQEI	1	46	29	11	1	12
OOVX	51	22	9	9	2	7
PNWY	83	13	3	0	0	1
IJFF	62	14	1	20	1	2
WZTF	40	15	24	4	12	5
XGOV	87	6	3	2	0	2
PTVK	43	53	1	0	0	3
YJYM	82	11	0	3	2	2
MKCP	40	37	0	0	18	5
LMMS	67	0	8	12	1	12
OMOV	72	4	3	12	7	2
ULLX	76	9	14	0	0	1
AZIE	35	27	5	1	24	8
PFRX	20	26	27	13	0	14
ZRRY	42	45	10	0	1	2
JOSC	75	15	8	0	1	1
UKDD	67	22	4	3	1	3
EXGD	39	16	15	29	0	1
NBOO	41	6	45	6	0	2
BMMB	11	83	4	1	0	1
XWZZ	56	37	2	3	0	2
IGDL	75	19	1	1	0	4
YGZA	25	67	1	2	0	5
XCUH	29	48	3	8	1	11
KNMS	13	70	13	2	1	1
IPSS	81	15	2	1	0	1
DXPB	79	4	13	1	1	2
PAYM	27	22	33	14	3	1
SGDD	23	55	8	12	1	1
JFHY	56	18	5	0	11	10
NISG	91	5	1	0	1	2
PWIK	5	94	0	0	0	1
IZRX	70	28	0	0	0	2
FQMO	24	17	45	1	6	7
BMIM	82	0	3	11	3	1
KYEH	90	5	3	1	0	1
WQQU	75	12	4	1	4	4
ABQC	64	33	1	1	0	1
IWEQ	67	30	2	0	0	1
DXSX	76	8	2	12	0	2
WHSV	13	60	12	2	9	4
JIHG	79	19	0	0	0	2
XGYS	82	11	0	1	1	5
VDHH	91	6	1	1	0	1
VMSL	14	43	7	21	11	4
EXCV	90	3	2	1	2	2
ODLB	83	15	0	1	0	1
MCKO	81	2	3	2	11	1
ILCL	53	10	32	4	0	1
DAFZ	96	2	0	1	0	1
HTQU	99	0	0	0	0	1
KQBZ	61	26	4	8	0	1
OCPF	20	2	45	11	13	9
VMCT	48	48	2	1	0	1
IOLP	0	81	13	2	0	4
GEKN	62	37	0	0	0	1
XBNQ	21	51	25	1	0	2
KRDD	35	45	4	0	6	10
JZCU	50	36	11	0	0	3
EIWC	92	7	0	0	0	1
YSIU	66	13	12	2	5	2
ADUS	30	42	16	5	3	4
SCOU	77	20	1	1	0	1
JHTE	99	0	0	0	0	1
COIR	19	15	60	4	0	2
JMAG	54	22	10	6	4	4
HDYL	32	63	0	1	0	4
CVDE	86	0	4	4	5	1
FAXJ	87	12	0	0	0	1
HCTG	73	14	0	7	0	6
JRGK	57	40	0	2	0	1
BFPZ	95	0	3	0	0	2
RYGZ	73	6	14	5	0	2
HVCP	10	27	54	8	0	1
QULZ	20	2	74	2	1	1
QHDR	64	17	2	6	6	5
XKXA	72	21	5	1	0	1
WMDH	11	2	20	65	0	2
ZSSF	3	10	31	1	28	27
APEQ	45	40	10	4	0	1
XPCS	16	26	0	4	8	46
TIEC	44	37	0	2	11	6
XRJV	65	24	2	7	0	2
VGAK	62	5	16	5	4	8
JHOK	21	75	3	0	0	1
IXDN	59	12	1	21	2	5
ECYK	46	20	0	5	24	5
DJSA	59	4	10	18	7	2
CNLK	85	0	0	13	1	1
DIQS	32	58	8	0	0	2
KZVE	38	2	7	44	2	7
YHIB	21	72	3	3	0	1
WTGY	35	37	14	12	1	1
EKAW	20	20	52	7	0	1
BYCK	29	1	53	1	9	7
OCCS	29	26	26	18	0	1
ZMPG	65	17	3	14	0	1
GCCB	17	27	12	16	0	28
EMLF	16	24	59	0	0	1
TLCR	26	17	37	17	1	2
CVHP	19	28	30	12	10	1
MNYU	50	45	1	1	1	2
DUII	24	53	16	3	1	3
IPVW	39	18	40	0	1	2
SOHC	63	23	4	5	2	3
WZYE	28	59	9	2	0	2
CTPP	86	10	3	0	0	1
DPCQ	84	5	3	5	2	1
FADR	98	1	0	0	0	1
ODHA	13	76	2	7	0	2
ZCRO	24	29	32	3	10	2
JFDO	83	10	6	0	0	1
ZKUW	35	63	0	0	0	2
RCMF	43	56	0	0	0	1
FRUT	0	77	18	4	0	1
JZHR	7	58	13	5	7	10
PDTS	31	64	1	0	0	4
LDUD	56	19	1	17	5	2
SFKA	3	43	16	32	2	4
VZAW	84	3	7	2	1	3
UMJW	48	50	1	0	0	1
XGKW	59	13	22	3	0	3
BPCH	41	26	19	6	0	8
BPHO	58	6	6	7	6	17
LWSK	32	43	16	3	3	3
XYKS	4	17	15	31	27	6
EMBY	25	1	69	2	2	1
NIRH	69	10	1	7	10	3
HQGL	62	0	31	4	1	2
QJNC	36	5	18	40	0	1
FNPS	47	38	12	0	0	3
YQGB	64	25	4	6	0	1
OTWB	8	53	19	5	3	12
HKZO	95	3	1	0	0	1
EPDN	61	17	21	0	0	1
GPSV	70	13	3	10	1	3
XDLA	19	14	33	18	12	4
CKRO	49	39	10	0	0	2
SBDK	9	19	39	8	17	8
NLSN	34	14	23	19	7	3
KDKZ	2	7	63	24	1	3
ISCY	96	1	0	1	1	1
DMBF	48	49	1	1	0	1
BOBM	11	73	0	7	0	9
YTAB	71	6	16	1	3	3
QOMF	36	53	5	1	0	5
RERL	50	1	48	0	0	1
LWPG	89	5	2	0	3	1
RCTV	49	14	14	19	1	3
QVFF	96	3	0	0	0	1
KMGZ	6	6	79	2	2	5
YJRZ	76	3	1	16	0	4
LVRJ	3	64	19	5	7	2
CGXU	61	20	3	0	11	5
NSAR	93	1	5	0	0	1
UQBB	12	11	46	6	13	12
QALO	37	43	5	11	0	4
LETD	79	14	3	2	0	2
ETXM	43	33	5	15	2	2
TBDU	18	34	46	1	0	1
HYII	43	7	9	20	5	16
SQVJ	61	22	0	7	4	6
REOW	36	34	28	1	0	1
XRZI	17	18	43	3	11	8
UVHT	27	67	1	2	0	3
XKLO	76	18	5	0	0	1
MKPU	37	59	1	0	2	1
HJLP	68	14	17	0	0	1
DXXQ	55	38	2	0	0	5
HJXG	38	53	7	0	1	1
AALJ	35	64	0	0	0	1
THSZ	57	23	3	13	1	3
NVWT	44	16	33	0	6	1
ZBZP	78	10	8	3	0	1
DUOX	58	23	13	3	2	1
KIUI	8	53	17	6	6	10
WGOE	53	12	2	3	28	2
EDMG	24	45	10	0	0	21
WQFH	5	81	7	3	3	1
DQZK	16	40	3	35	4	2
QZGH	81	9	6	2	0	2
IEBE	97	0	1	1	0	1
EOFS	65	3	15	15	0	2
YUZA	14	32	48	4	0	2
UPVT	68	17	6	1	2	6
SZRX	83	10	5	1	0	1
MYID	80	17	0	1	1	1
MHAR	27	19	3	39	11	1
WKWR	30	32	31	5	1	1
UBYJ	20	17	5	23	27	8
RQUX	73	0	22	4	0	1
GARK	84	0	10	5	0	1
KVQW	31	2	62	1	2	2
TCCU	60	34	2	1	0	3
EYRW	84	5	6	2	2	1
HKFX	75	6	13	4	1	1
DVIT	99	0	0	0	0	1
UMKV	91	4	4	0	0	1
VOZG	29	53	5	8	4	1
KWIV	8	86	1	1	2	2
VLYE	43	45	6	4	0	2
ILMT	0	31	19	44	0	6
QWNO	47	17	24	0	2	10
MZKM	54	26	17	0	0	3
ARDE	73	13	9	4	0	1
JQWA	54	9	30	4	1	2
BHZQ	48	20	19	0	10	3
SWXX	86	13	0	0	0	1
ZLDA	89	5	0	1	1	4
IMKE	64	31	0	4	0	1
AKES	56	31	8	4	0	1
HLTX	71	8	20	0	0	1
IBKL	49	8	0	12	17	14
KNFA	79	0	3	4	11	3
BGWL	31	65	1	2	0	1
QKTD	21	62	11	4	1	1
